Iteration,Num_Features,Feature_Indices,Accuracy
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 15]",77.1
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 16]",78.5
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 17]",77.5
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 18]",76.9
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 19]",77.0
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 20]",76.8
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 21]",76.4
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 22]",76.0
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 23]",76.3
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 24]",77.4
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 25]",77.9
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 26]",77.4
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 27]",77.7
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 28]",78.3
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 29]",79.4
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 30]",75.9
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 31]",77.6
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 34]",78.5
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 37]",78.0
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 38]",78.2
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 39]",77.3
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 40]",76.7
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 41]",77.8
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 42]",78.1
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 43]",75.2
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 44]",76.1
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 45]",77.4
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 47]",77.8
12,12,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 49]",76.8
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 1]",75.8
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 4]",77.5
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 5]",76.8
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 6]",76.5
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 7]",76.5
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 10]",77.7
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 12]",79.9
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 13]",76.9
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 14]",77.6
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 15]",76.1
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 16]",78.1
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 17]",76.1
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 18]",77.2
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 19]",77.1
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 20]",75.6
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 21]",78.2
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 22]",76.7
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 23]",75.9
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 24]",76.6
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 25]",77.3
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 26]",76.4
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 27]",77.2
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 28]",77.4
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29]",80.1
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 30]",78.0
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 31]",77.0
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 34]",78.2
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 37]",77.1
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 38]",77.6
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 39]",77.8
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 40]",77.3
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 41]",76.8
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 42]",78.5
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 43]",74.8
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 44]",77.3
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 45]",76.2
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 47]",77.2
13,13,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 49]",77.2
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 1]",75.7
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 4]",76.8
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 5]",78.1
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 6]",74.4
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 7]",77.1
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 10]",78.1
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12]",78.4
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 13]",76.5
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 14]",76.6
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 15]",75.1
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 16]",76.4
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 17]",77.9
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 18]",76.6
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 19]",76.6
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 20]",76.4
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 21]",76.7
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 22]",75.0
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 23]",76.1
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 24]",75.6
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 25]",76.5
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 26]",76.2
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 27]",76.9
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 28]",76.7
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 30]",76.8
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 31]",75.3
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 34]",77.0
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 37]",76.5
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 38]",77.2
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 39]",76.7
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 40]",75.9
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 41]",75.0
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 42]",76.9
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 43]",74.1
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 44]",77.8
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 45]",76.9
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 47]",76.0
14,14,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 49]",77.0
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 1]",76.2
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 4]",75.5
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 5]",76.0
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 6]",75.8
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 7]",76.1
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 10]",75.9
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 13]",75.4
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 14]",76.2
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 15]",74.8
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 16]",76.9
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 17]",77.1
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 18]",75.1
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 19]",76.0
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 20]",75.7
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 21]",76.1
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 22]",73.2
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 23]",74.8
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 24]",75.9
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 25]",77.2
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 26]",75.9
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 27]",76.5
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 28]",75.8
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 30]",75.6
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 31]",73.6
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34]",77.4
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 37]",75.7
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 38]",76.5
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 39]",76.4
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 40]",77.0
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 41]",76.3
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 42]",75.7
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 43]",75.5
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 44]",73.7
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 45]",75.0
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 47]",75.3
15,15,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 49]",76.1
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 1]",74.6
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 4]",74.8
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 5]",73.6
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 6]",74.0
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 7]",75.7
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 10]",75.2
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 13]",75.5
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 14]",74.7
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 15]",75.0
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 16]",76.5
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 17]",75.9
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 18]",74.6
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 19]",75.5
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 20]",73.5
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 21]",75.7
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 22]",72.3
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 23]",74.0
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 24]",75.9
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25]",76.9
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 26]",74.7
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 27]",75.1
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 28]",76.1
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 30]",75.5
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 31]",75.6
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 37]",75.8
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 38]",75.0
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 39]",75.8
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 40]",75.3
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 41]",75.1
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 42]",74.8
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 43]",76.2
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 44]",75.1
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 45]",73.8
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 47]",74.3
16,16,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 49]",76.2
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 1]",75.0
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 4]",74.8
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 5]",74.9
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 6]",74.3
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7]",77.3
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 10]",76.0
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 13]",76.5
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 14]",73.7
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 15]",73.3
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 16]",74.1
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 17]",74.7
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 18]",73.7
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 19]",74.2
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 20]",73.3
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 21]",75.6
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 22]",72.8
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 23]",74.9
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 24]",75.7
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 26]",73.5
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 27]",73.4
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 28]",75.6
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 30]",73.6
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 31]",74.2
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 37]",75.4
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 38]",74.2
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 39]",75.3
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 40]",75.0
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 41]",75.1
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 42]",74.7
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 43]",75.2
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 44]",76.1
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 45]",75.3
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 47]",74.4
17,17,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 49]",74.3
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 1]",74.4
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 4]",75.2
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 5]",74.1
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 6]",73.8
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 10]",75.5
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 13]",75.1
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 14]",73.5
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 15]",74.0
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 16]",74.4
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 17]",75.7
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 18]",74.5
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 19]",75.2
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 20]",73.7
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 21]",74.1
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 22]",72.5
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 23]",73.8
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 24]",75.2
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 26]",73.9
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 27]",73.8
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 28]",75.4
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 30]",75.2
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 31]",75.1
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 37]",75.2
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 38]",74.3
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39]",76.5
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 40]",73.1
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 41]",74.3
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 42]",75.6
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 43]",75.5
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 44]",75.0
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 45]",74.2
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 47]",75.3
18,18,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 49]",75.4
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 1]",74.0
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 4]",75.0
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 5]",73.9
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 6]",73.7
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 10]",74.1
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 13]",74.1
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 14]",71.8
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 15]",73.7
19,19,"[9, 48, 32, 33, 36, 8, 11, 50, 35, 3, 46, 2, 29, 12, 34, 25, 7, 39, 16]",71.8
